time,open,high,low,close,BuyLine,Buy,Sell,Buy Label,Sell Label
2025-03-12T23:25:00-03:00,19613,19613.75,19607.5,19611.75,19618.57441874781,NaN,NaN,NaN,NaN
2025-03-12T23:30:00-03:00,19611,19614.25,19602.75,19605.5,19616.499709373904,NaN,NaN,NaN,NaN
2025-03-12T23:35:00-03:00,19606.25,19614.25,19603,19611.25,19616.499709373904,NaN,NaN,NaN,NaN
2025-03-12T23:40:00-03:00,19610.75,19615.5,19601.75,19607.25,19616.499709373904,NaN,NaN,NaN,NaN
2025-03-12T23:45:00-03:00,19607.75,19612.75,19601,19602.5,19615.37808867174,NaN,NaN,NaN,NaN
2025-03-12T23:50:00-03:00,19601.75,19605.25,19595.25,19598,19608.001544335868,NaN,NaN,NaN,NaN
2025-03-12T23:55:00-03:00,19597.75,19598,19587.25,19592,19600.263272167933,NaN,NaN,NaN,NaN
2025-03-13T00:00:00-03:00,19592.25,19592.75,19575.75,19580.25,19594.019136083967,NaN,NaN,NaN,NaN
2025-03-13T00:05:00-03:00,19580.25,19585.75,19562.5,19569.5,19587.147068041984,NaN,NaN,NaN,NaN
2025-03-13T00:10:00-03:00,19570,19580.5,19568.75,19576.5,19585.248534020993,NaN,NaN,NaN,NaN
2025-03-13T00:15:00-03:00,19575.75,19582,19570.75,19573.75,19585.248534020993,NaN,NaN,NaN,NaN
2025-03-13T00:20:00-03:00,19573.25,19581.5,19568.75,19572.25,19584.212133505247,NaN,NaN,NaN,NaN
2025-03-13T00:25:00-03:00,19573.25,19576,19555,19557.5,19577.393566752624,NaN,NaN,NaN,NaN
2025-03-13T00:30:00-03:00,19557.5,19560.75,19542,19545.5,19563.884283376312,NaN,NaN,NaN,NaN
2025-03-13T00:35:00-03:00,19545.75,19546.75,19511.5,19536,19547.717141688157,NaN,NaN,NaN,NaN
2025-03-13T00:40:00-03:00,19535.75,19539.25,19528.5,19534.75,19546.933570844078,NaN,NaN,NaN,NaN
2025-03-13T00:45:00-03:00,19534,19535.5,19523.25,19526,19540.191785422037,NaN,NaN,NaN,NaN
2025-03-13T00:50:00-03:00,19527,19534.25,19520.25,19526,19537.55839271102,NaN,NaN,NaN,NaN
2025-03-13T00:55:00-03:00,19525.5,19527,19512.25,19519.25,19529.94169635551,NaN,NaN,NaN,NaN
2025-03-13T01:00:00-03:00,19518.75,19530.5,19515,19527,19529.94169635551,NaN,NaN,NaN,NaN
2025-03-13T01:05:00-03:00,19527.5,19541.75,19523.25,19540.75,19520.733325911122,19520.733325911122,NaN,19525.621419028586,NaN
2025-03-13T01:10:00-03:00,19540.5,19544.5,19534.25,19536.25,19529.90416295556,NaN,NaN,NaN,NaN
2025-03-13T01:15:00-03:00,19536.5,19540.75,19523.5,19527,19542.89791852222,NaN,19542.89791852222,NaN,19540.850895242853
2025-03-13T01:20:00-03:00,19527.75,19535.75,19526,19530.5,19539.67395926111,NaN,NaN,NaN,NaN
2025-03-13T01:25:00-03:00,19529.5,19530.5,19513,19517.5,19532.274479630556,NaN,NaN,NaN,NaN
2025-03-13T01:30:00-03:00,19516.75,19517.25,19488,19495.5,19518.21223981528,NaN,NaN,NaN,NaN
2025-03-13T01:35:00-03:00,19494,19500.5,19483.5,19492.75,19505.74361990764,NaN,NaN,NaN,NaN
2025-03-13T01:40:00-03:00,19492.5,19492.75,19469,19490.25,19496.05930995382,NaN,NaN,NaN,NaN
2025-03-13T01:45:00-03:00,19491,19499.25,19488,19491,19496.05930995382,NaN,NaN,NaN,NaN
2025-03-13T01:50:00-03:00,19491.25,19497.75,19482,19490.75,19496.05930995382,NaN,NaN,NaN,NaN
2025-03-13T01:55:00-03:00,19491,19492,19463,19481.5,19493.288663744228,NaN,NaN,NaN,NaN
2025-03-13T02:00:00-03:00,19481.25,19487,19470,19480.5,19492.344331872115,NaN,NaN,NaN,NaN
2025-03-13T02:05:00-03:00,19480.75,19483.75,19469.75,19472.75,19488.572165936057,NaN,NaN,NaN,NaN
2025-03-13T02:10:00-03:00,19472.25,19481,19466.25,19475.75,19484.698582968027,NaN,NaN,NaN,NaN
2025-03-13T02:15:00-03:00,19475,19478,19457,19472.25,19480.386791484016,NaN,NaN,NaN,NaN
2025-03-13T02:20:00-03:00,19473.25,19501.5,19470.75,19498,19468.91910425799,19468.91910425799,NaN,19475.87813404599,NaN
2025-03-13T02:25:00-03:00,19498,19505,19492.5,19494.75,19485.772052128996,NaN,NaN,NaN,NaN
2025-03-13T02:30:00-03:00,19495.25,19498.25,19447.5,19451.25,19497.126473935503,NaN,19497.126473935503,NaN,19482.430466488502
2025-03-13T02:35:00-03:00,19451.5,19459.25,19436.75,19447.75,19468.00073696775,NaN,NaN,NaN,NaN
2025-03-13T02:40:00-03:00,19447,19458,19439.5,19454,19465.225368483876,NaN,NaN,NaN,NaN
2025-03-13T02:45:00-03:00,19453.5,19465,19439.25,19462.75,19465.225368483876,NaN,NaN,NaN,NaN
2025-03-13T02:50:00-03:00,19463,19465,19451.25,19457.5,19465.225368483876,NaN,NaN,NaN,NaN
2025-03-13T02:55:00-03:00,19457.5,19466.75,19456.5,19465,19465.225368483876,NaN,NaN,NaN,NaN
2025-03-13T03:00:00-03:00,19465,19474.75,19450,19455.75,19465.225368483876,NaN,NaN,NaN,NaN
2025-03-13T03:05:00-03:00,19455.75,19457.25,19415,19421.5,19457.82032401512,NaN,NaN,NaN,NaN
2025-03-13T03:10:00-03:00,19421.5,19443.5,19419.75,19438.75,19450.78516200756,NaN,NaN,NaN,NaN
2025-03-13T03:15:00-03:00,19438,19440.25,19410.5,19419.75,19445.36758100378,NaN,NaN,NaN,NaN
2025-03-13T03:20:00-03:00,19420.5,19424.25,19400.5,19407,19430.68379050189,NaN,NaN,NaN,NaN
2025-03-13T03:25:00-03:00,19407.25,19446,19406,19442.5,19402.845604749054,19402.845604749054,NaN,19412.730063248786,NaN
2025-03-13T03:30:00-03:00,19443.75,19454.75,19429.5,19446,19421.710302374526,NaN,NaN,NaN,NaN
2025-03-13T03:35:00-03:00,19446,19451.75,19424.75,19429.75,19421.710302374526,NaN,NaN,NaN,NaN
2025-03-13T03:40:00-03:00,19430.25,19447.75,19428.75,19443.75,19421.771325593632,NaN,NaN,NaN,NaN
2025-03-13T03:45:00-03:00,19444.25,19484.75,19437.25,19476.5,19436.135662796816,NaN,NaN,NaN,NaN
2025-03-13T03:50:00-03:00,19476.25,19500,19474.5,19483,19465.892831398407,NaN,NaN,NaN,NaN
2025-03-13T03:55:00-03:00,19483.25,19490.25,19476.75,19483.25,19468.096415699205,NaN,NaN,NaN,NaN
2025-03-13T04:00:00-03:00,19483,19490.25,19472.5,19478.75,19468.096415699205,NaN,NaN,NaN,NaN
2025-03-13T04:05:00-03:00,19478.75,19482.5,19447.5,19449.75,19484.207146075198,NaN,19484.207146075198,NaN,19474.444902096686
2025-03-13T04:10:00-03:00,19449.75,19463,19443.5,19459.25,19469.6785730376,NaN,NaN,NaN,NaN
2025-03-13T04:15:00-03:00,19460,19478.75,19450.5,19467,19469.6785730376,NaN,NaN,NaN,NaN
2025-03-13T04:20:00-03:00,19467.75,19511.75,19466.25,19498.5,19464.0241067406,19464.0241067406,NaN,19466.388137237915,NaN
2025-03-13T04:25:00-03:00,19499,19501.75,19484.75,19499.25,19474.8120533703,NaN,NaN,NaN,NaN
2025-03-13T04:30:00-03:00,19499.5,19509,19486.5,19488.25,19480.65602668515,NaN,NaN,NaN,NaN
2025-03-13T04:35:00-03:00,19488.5,19490.75,19449.25,19450.5,19493.071986657425,NaN,19493.071986657425,NaN,19480.16398284526
2025-03-13T04:40:00-03:00,19450,19465,19439.25,19440.25,19472.67349332871,NaN,NaN,NaN,NaN
2025-03-13T04:45:00-03:00,19440.25,19481.5,19440,19477.25,19435.950753335645,19435.950753335645,NaN,19445.365254288685,NaN
2025-03-13T04:50:00-03:00,19478.25,19479.5,19425.5,19428,19483.79962333218,NaN,19483.79962333218,NaN,19468.242372855657
2025-03-13T04:55:00-03:00,19428.25,19437.5,19417,19430.75,19450.07481166609,NaN,NaN,NaN,NaN
2025-03-13T05:00:00-03:00,19431.25,19467.25,19423.75,19461.75,19418.862594166956,19418.862594166956,NaN,19427.501906786085,NaN
2025-03-13T05:05:00-03:00,19461.25,19467.75,19429,19461.75,19421.493797083476,NaN,NaN,NaN,NaN
2025-03-13T05:10:00-03:00,19461.75,19467.75,19440.5,19445.75,19431.146898541738,NaN,NaN,NaN,NaN
2025-03-13T05:15:00-03:00,19445.75,19454.75,19409,19419.5,19459.376550729132,NaN,19459.376550729132,NaN,19454.85913665174
2025-03-13T05:20:00-03:00,19419.75,19451,19415.25,19438.5,19459.376550729132,NaN,NaN,NaN,NaN
2025-03-13T05:25:00-03:00,19438,19466,19437.75,19463.5,19428.855862317716,19428.855862317716,NaN,19433.903965837064,NaN
2025-03-13T05:30:00-03:00,19463.25,19472.5,19452.75,19462.25,19444.20293115886,NaN,NaN,NaN,NaN
2025-03-13T05:35:00-03:00,19463,19467.5,19445.5,19447.5,19444.20293115886,NaN,NaN,NaN,NaN
2025-03-13T05:40:00-03:00,19448.25,19466.5,19441.5,19464,19444.20293115886,NaN,NaN,NaN,NaN
2025-03-13T05:45:00-03:00,19464.5,19482.25,19460.75,19479,19455.372241394856,NaN,NaN,NaN,NaN
